Start date;End date;Biomass [MWh] Calculated resolutions;Hydropower [MWh] Calculated resolutions;Wind offshore [MWh] Calculated resolutions;Wind onshore [MWh] Calculated resolutions;Photovoltaics [MWh] Calculated resolutions;Other renewable [MWh] Calculated resolutions;Nuclear [MWh] Calculated resolutions;Lignite [MWh] Calculated resolutions;Hard coal [MWh] Calculated resolutions;Fossil gas [MWh] Calculated resolutions;Hydro pumped storage [MWh] Calculated resolutions;Other conventional [MWh] Calculated resolutions
Sep 6, 2026 8:00 AM;Sep 6, 2026 9:00 AM;3,935.81;872.08;2,166.88;7,948.59;17,558.27;90.75;-;3,285.49;695.02;1,538.38;499.58;1,736.29
Sep 6, 2026 9:00 AM;Sep 6, 2026 10:00 AM;3,813.85;1,020.08;2,077.53;5,146.57;31,757.95;90.75;-;2,726.09;568.45;1,424.84;33.39;1,710.69
Sep 6, 2026 10:00 AM;Sep 6, 2026 11:00 AM;3,636.10;1,122.10;1,398.18;3,736.57;41,915.07;90.75;-;2,528.18;525.37;1,444.30;10.45;1,723.12
Sep 6, 2026 11:00 AM;Sep 6, 2026 12:00 PM;3,495.48;1,111.43;2,088.75;2,838.97;45,908.14;90.75;-;2,500.59;520.69;1,437.18;10.91;1,723.46
Sep 6, 2026 12:00 PM;Sep 6, 2026 1:00 PM;3,419.59;1,127.18;2,329.02;2,354.75;47,692.24;90.75;-;2,513.84;489.48;1,420.99;10.85;1,715.52
Sep 6, 2026 1:00 PM;Sep 6, 2026 2:00 PM;3,404.99;1,109.10;2,228.92;2,064.12;47,507.43;90.75;-;2,638.28;422.30;1,421.05;12.20;1,756.31
Sep 6, 2026 2:00 PM;Sep 6, 2026 3:00 PM;3,410.27;1,133.91;2,383.53;1,948.87;45,525.55;90.46;-;3,108.58;393.50;1,214.98;10.67;1,740.50
Sep 6, 2026 3:00 PM;Sep 6, 2026 4:00 PM;3,463.43;1,127.64;2,336.93;1,898.58;40,686.44;90.46;-;3,424.53;602.02;1,220.37;11.91;1,742.10
Sep 6, 2026 4:00 PM;Sep 6, 2026 5:00 PM;3,600.17;1,161.08;2,607.18;2,355.37;34,205.15;90.46;-;4,007.43;1,133.05;1,272.49;109.87;1,753.29
Sep 6, 2026 5:00 PM;Sep 6, 2026 6:00 PM;3,781.67;991.36;2,246.00;2,476.74;22,237.30;90.46;-;5,465.73;2,234.57;1,728.92;526.83;1,805.03
Sep 6, 2026 6:00 PM;Sep 6, 2026 7:00 PM;4,039.34;971.43;2,061.78;1,799.75;8,730.23;90.46;-;6,494.93;3,362.68;2,758.18;3,661.47;1,850.54
Sep 6, 2026 7:00 PM;Sep 6, 2026 8:00 PM;4,130.98;1,217.25;2,078.32;1,924.76;1,227.68;90.46;-;6,904.67;4,177.41;3,439.58;5,950.35;1,875.92
Sep 6, 2026 8:00 PM;Sep 6, 2026 9:00 PM;4,112.05;1,124.49;2,645.40;2,952.93;1.24;90.46;-;7,298.66;4,630.56;3,713.44;5,613.31;1,866.76
Sep 6, 2026 9:00 PM;Sep 6, 2026 10:00 PM;3,999.53;907.83;3,501.69;5,862.02;0.00;90.46;-;7,540.82;4,561.80;4,002.38;3,652.41;1,865.09
Sep 6, 2026 10:00 PM;Sep 6, 2026 11:00 PM;3,854.44;847.35;3,769.02;9,383.31;0.00;90.46;-;7,736.16;4,309.42;4,262.04;1,991.71;1,866.43
